V1,V2
0,12.25481838
0,11.40746707
0,10.91517437
0,8.999653836
0,10.66902803
0,11.40746707
0,7.170019721
0,11.51292546
0,9.392705111
0,14.50858867
0,9.472604814
0,7.600833392
0,8.699626998
0,13.52791768
0,10.9239242
0,11.08165128
0,7.600833392
0,8.294141763
0,6.214677166
0,5.669885533
0,6.907755279
0,9.903418485
0,9.76986855
0,12.61148881
0,11.15625503
0,9.104881975
0,11.9184107
0,7.600833392
0,10.62136452
0,13.20854913
0,9.983548446
0,4.290406804
0,9.392705111
0,10.59672686
0,8.188683366
0,7.675897666
0,8.517262259
0,10.81984735
0,12.89931195
0,6.214677166
0,8.889590269
0,10.30890372
0,9.903418485
0,3.912092073
0,8.160591828
0,12.61148881
0,9.615825607
0,7.090120018
0,12.46458388
0,13.01697405
0,9.68029799
0,10.81984735
0,12.42912407
0,10.30890372
0,12.89931195
0,10.59672686
0,10.59672686
0,12.61148881
0,8.791730402
0,11.40746707
0,11.77518991
0,11.5327277
0,11.60825249
0,11.19816208
0,9.179485732
0,5.63488624
0,12.20600358
0,11.51292546
0,12.66030362
0,10.81984735
0,12.89931195
0,13.81551056
0,9.615825607
0,9.305667395
0,11.98288308
0,13.12243245
0,12.15488619
0,12.99463897
0,11.51292546
0,14.73170917
0,8.006318627
0,14.91407391
0,12.20600358
0,14.22099579
0,11.51292546
0,8.682818127
0,12.19103677
0,9.713685473
0,7.600833392
0,8.08460652
0,12.20600358
0,15.31955914
0,13.45884013
0,11.49266272
0,12.44109752
0,9.210340372
0,7.600833392
0,7.600833392
0,6.907755279
0,13.91083758
0,10.34183069
0,11.35036296
0,10.81984735
0,11.0349088
0,11.09730886
0,13.45884013
0,13.20854913
0,12.62138993
0,12.52099722
0,13.2103912
0,8.006318627
0,13.12243245
0,11.77518991
0,11.98288308
0,7.600833392
0,13.9978753
0,12.15995188
0,13.21775947
0,12.20600358
0,10.12653898
0,8.612589282
0,11.58062147
0,12.53181937
0,9.752599161
0,14.17310202
0,12.42912407
0,14.80884577
0,11.28980497
0,12.38836832
0,13.59239006
0,13.30479718
0,11.51292546
0,12.5244511
0,9.472604814
0.693078113,10.59672686
0.693078113,11.51292546
0.693078113,12.29672543
0.693078113,13.12243245
0.693078113,10.34183069
0.693078113,10.49126846
0.693078113,11.89147045
0.693078113,9.903418485
0.693078113,11.51292546
0.693078113,10.30890372
0.693078113,6.907755279
0.693078113,5.198546364
0.693078113,8.006318627
0.693078113,10.12653898
0.693078113,8.517262259
0.693078113,9.903418485
0.693078113,12.76576201
0.693078113,10.81984735
0.693078113,6.907755279
0.693078113,13.12243245
0.693078113,10.59672686
0.693078113,9.210340372
0.693078113,13.39229542
0.693078113,13.24101558
0.693078113,11.60825249
0.693078113,9.615825607
0.693078113,12.20600358
0.693078113,12.20600358
0.693078113,8.131579256
0.693078113,12.20600358
0.693078113,10.71438895
0.693078113,8.517262259
0.693078113,6.214677166
0.693078113,13.81551056
0.693078113,15.04808436
0.693078113,11.51292546
0.693078113,12.85648387
0.693078113,9.210340372
0.693078113,12.07245364
0.693078113,13.12243245
0.693078113,11.77518991
0.693078113,12.50626067
0.693078113,9.903418485
0.693078113,10.30890372
0.693078113,12.20600358
0.693078113,9.210340372
0.693078113,12.89931195
0.693078113,9.210340372
0.693078113,11.51292546
0.693078113,11.35036296
0.693078113,10.0797965
0.693078113,8.853669941
0.693078113,6.637201531
0.693078113,13.01697405
0.693078113,10.71438895
0.693078113,12.9478965
0.693078113,6.907755279
0.693078113,7.313240514
0.693078113,11.51292546
0.693078113,10.81984735
0.693078113,10.81984735
0.693078113,13.91083758
0.693078113,13.01697405
0.693078113,9.210340372
0.693078113,11.22533259
0.693078113,4.990392672
0.693078113,10.69205388
0.693078113,12.01972444
0.693078113,11.65269238
0.693078113,7.795632091
0.693078113,9.495630665
0.693078113,13.12243245
0.693078113,3.090990229
0.693078113,4.356721254
0.693078113,14.50858867
0.693078113,10.58222057
0.693078113,6.214677166
0.693078113,11.05240845
0.693078113,12.5460954
0.693078113,12.11735405
0.693078113,11.11250592
0.693078113,12.20600358
0.693078113,12.07245364
0.693078113,12.32389593
0.693078113,12.80214286
0.693078113,12.06669718
0.693078113,13.30479718
0.693078113,12.47609681
0.693078113,10.71438895
0.693078113,10.21841213
0.693078113,11.72798691
0.693078113,13.12243245
0.693078113,13.39229542
0.693078113,10.12653898
0.693078113,9.392705111
0.693078113,11.40746707
0.693078113,9.952233289
0.693078113,14.60391569
0.693078113,14.22099579
0.693078113,10.12653898
0.693078113,11.6952902
0.693078113,8.006318627
0.693078113,11.51292546
0.693078113,14.28546818
0.693078113,14.28546818
0.693078113,6.907755279
0.693078113,11.28980497
0.693078113,7.600833392
0.693078113,12.42912407
0.693078113,5.852250272
0.693078113,12.24054235
0.693078113,7.170019721
0.693078113,8.517262259
0.693078113,11.60825249
0.693078113,7.600833392
0.693078113,13.81551056
0.693078113,10.81984735
0.693078113,15.17656861
0.693078113,11.51292546
0.693078113,11.00221209
0.693078113,11.51292546
0.693078113,12.20600358
0.693078113,7.600833392
0.693078113,13.12243245
0.693078113,14.60391569
0.693078113,13.51433243
0.693078113,14.18714779
0.693078113,11.11250592
0.693078113,12.1442943
0.693078113,12.42912407
0.693078113,11.65706729
0.693078113,15.46416148
0.693078113,11.51292546
0.693078113,11.51292546
1.098563348,8.517262259
1.098563348,7.91928091
1.098563348,8.006318627
1.098563348,10.08578322
1.098563348,12.20600358
1.098563348,11.79315007
1.098563348,7.600833392
1.098563348,9.210340372
1.098563348,12.89931195
1.098563348,10.81984735
1.098563348,10.0431854
1.098563348,12.20600358
1.098563348,3.912092073
1.098563348,6.214677166
1.098563348,10.12653898
1.098563348,11.57118087
1.098563348,9.268595775
1.098563348,11.00221209
1.098563348,9.740855977
1.098563348,6.907755279
1.098563348,10.30890372
1.098563348,9.615825607
1.098563348,13.38469689
1.098563348,8.853669941
1.098563348,6.907755279
1.098563348,7.886123685
1.098563348,10.54537921
1.098563348,10.96813383
1.098563348,12.40909158
1.098563348,10.81984735
1.098563348,11.66236324
1.098563348,9.998745508
1.098563348,5.989023827
1.098563348,12.61148881
1.098563348,12.42912407
1.098563348,12.7425059
1.098563348,6.19855907
1.098563348,6.481546778
1.098563348,9.852301096
1.098563348,11.28980497
1.098563348,11.40746707
1.098563348,12.53527325
1.098563348,13.91083758
1.098563348,14.22099579
1.098563348,10.46317692
1.098563348,13.08973574
1.098563348,12.73674944
1.098563348,12.50626067
1.098563348,12.38053953
1.098563348,13.67850674
1.098563348,13.12243245
1.098563348,12.40494693
1.098563348,12.29672543
1.098563348,14.22099579
1.098563348,10.30890372
1.098563348,11.30223893
1.098563348,9.115934383
1.098563348,11.51292546
1.098563348,12.61148881
1.098563348,10.16591319
1.098563348,13.91083758
1.098563348,11.6952902
1.098563348,10.68054095
1.098563348,10.12653898
1.098563348,7.600833392
1.098563348,11.95110741
1.098563348,11.01856045
1.098563348,7.600833392
1.098563348,9.903418485
1.098563348,11.95755465
1.098563348,13.01697405
1.098563348,11.6952902
1.098563348,9.546748054
1.098563348,9.210340372
1.098563348,10.12653898
1.098563348,13.67505287
1.098563348,11.00221209
1.098563348,11.00221209
1.098563348,14.15191824
1.098563348,8.070791009
1.098563348,10.16591319
1.098563348,7.600833392
1.098563348,13.9978753
1.098563348,12.89931195
1.098563348,6.329806421
1.098563348,11.51292546
1.098563348,11.96400188
1.098563348,13.30479718
1.098563348,10.81984735
1.098563348,12.89931195
1.098563348,7.600833392
1.098563348,7.600833392
1.098563348,8.38117948
1.098563348,7.090120018
1.098563348,11.9766661
1.098563348,9.416651996
1.098563348,11.60825249
1.098563348,10.66902803
1.098563348,13.56867344
1.098563348,12.81319527
1.098563348,14.50858867
1.098563348,12.4800112
1.098563348,17.03429426
1.098563348,16.02368966
1.098563348,8.294141763
1.386386484,11.28980497
1.386386484,12.61148881
1.386386484,2.302585093
1.386386484,11.6952902
1.386386484,12.76576201
1.386386484,3.63762393
1.386386484,10.0431854
1.386386484,7.249228648
1.386386484,12.26909441
1.386386484,11.9184107
1.386386484,10.12653898
1.386386484,6.214677166
1.386386484,9.210340372
1.386386484,8.006318627
1.386386484,3.401148441
1.386386484,9.305667395
1.386386484,6.907755279
1.386386484,12.61148881
1.386386484,12.61148881
1.386386484,12.02571116
1.386386484,12.61148881
1.386386484,12.89931195
1.386386484,10.81984735
1.386386484,15.06834711
1.386386484,12.76576201
1.386386484,5.135685791
1.386386484,10.81984735
1.386386484,13.81551056
1.386386484,6.907755279
1.386386484,14.077775
1.386386484,10.12653898
1.386386484,6.907755279
1.386386484,13.45884013
1.386386484,13.45884013
1.386386484,16.47568712
1.386386484,6.244150255
1.386386484,12.78556425
1.386386484,9.169584616
1.386386484,6.214677166
1.386386484,8.987219877
1.386386484,6.907755279
1.386386484,6.154809954
1.386386484,13.3985124
1.386386484,7.901090488
1.386386484,10.12653898
1.386386484,11.9184107
1.386386484,12.61148881
1.386386484,13.81551056
1.386386484,12.61148881
1.386386484,13.12243245
1.386386484,10.96813383
1.386386484,10.0431854
1.386386484,12.5244511
1.386386484,13.30479718
1.386386484,9.615825607
1.386386484,10.59672686
1.386386484,13.81551056
1.386386484,2.484949832
1.386386484,13.81551056
1.386386484,12.04942779
1.386386484,10.30890372
1.386386484,13.81551056
1.386386484,8.517262259
1.386386484,12.61148881
1.386386484,8.006318627
1.386386484,9.615825607
1.386386484,14.30411911
1.386386484,7.600833392
1.386386484,14.28546818
1.386386484,15.55603463
1.386386484,13.81551056
1.386386484,16.37276156
1.386386484,7.003082302
1.386386484,13.71005216
1.386386484,8.4615397
1.386386484,7.600833392
1.386386484,7.600833392
1.386386484,7.600833392
1.386386484,12.59122606
1.386386484,9.861741695
1.386386484,7.244162961
1.386386484,13.76416291
1.386386484,14.15191824
1.386386484,13.45884013
1.386386484,13.76416291
1.386386484,11.9184107
1.386386484,14.15191824
1.386386484,7.600833392
1.386386484,12.00153402
1.386386484,10.93313454
1.386386484,11.6952902
1.386386484,9.210340372
1.386386484,14.45747128
1.386386484,8.160591828
1.386386484,12.20600358
1.386386484,14.73170917
1.386386484,11.6952902
1.386386484,9.210340372
1.386386484,15.31955914
1.386386484,10.96813383
1.386386484,8.867945969
1.386386484,12.84105655
1.386386484,14.77108337
1.386386484,11.6004237
1.60950698,13.01697405
1.60950698,9.952233289
1.60950698,10.81984735
1.60950698,11.51292546
1.60950698,10.12653898
1.60950698,11.35036296
1.60950698,8.517262259
1.60950698,8.517262259
1.60950698,12.61148881
1.60950698,11.00221209
1.60950698,13.91083758
1.60950698,2.995663206
1.60950698,14.61750095
1.60950698,6.214677166
1.60950698,8.517262259
1.60950698,11.51292546
1.60950698,12.50994481
1.60950698,9.046626572
1.60950698,11.9184107
1.60950698,9.210340372
1.60950698,10.30890372
1.60950698,9.210340372
1.60950698,11.00221209
1.60950698,8.853669941
1.60950698,12.61148881
1.60950698,13.9978753
1.60950698,12.79385355
1.60950698,9.210340372
1.60950698,9.036264939
1.60950698,11.0349088
1.60950698,14.80884577
1.60950698,13.59239006
1.60950698,11.50279409
1.60950698,10.22923428
1.60950698,5.209598773
1.60950698,10.81984735
1.60950698,9.210340372
1.60950698,14.50858867
1.60950698,8.389468786
1.60950698,11.18434657
1.60950698,8.006318627
1.60950698,10.20367558
1.60950698,7.600833392
1.60950698,7.600833392
1.60950698,12.25481838
1.60950698,7.600833392
1.60950698,8.779526701
1.60950698,12.69161877
1.60950698,11.51292546
1.60950698,12.52099722
1.60950698,12.42912407
1.60950698,10.81984735
1.60950698,12.62138993
1.60950698,8.665548739
1.60950698,9.305667395
1.60950698,14.22099579
1.60950698,14.28546818
1.60950698,7.600833392
1.60950698,12.04344107
1.60950698,14.69095341
1.60950698,13.12243245
1.60950698,3.912092073
1.60950698,10.12653898
1.60950698,7.600833392
1.60950698,10.81984735
1.60950698,14.64835559
1.60950698,14.22099579
1.60950698,10.2435103
1.60950698,11.05079664
1.60950698,13.28522521
1.60950698,11.28980497
1.60950698,11.73604596
1.60950698,14.99420387
1.60950698,14.18714779
1.60950698,9.852301096
1.60950698,12.89931195
1.60950698,11.28980497
1.60950698,16.11809565
1.60950698,15.06834711
1.60950698,10.08578322
1.60950698,12.66030362
1.60950698,10.12653898
1.791871719,3.912092073
1.791871719,12.61148881
1.791871719,4.56441443
1.791871719,10.08578322
1.791871719,4.605170186
1.791871719,12.20853642
1.791871719,12.76576201
1.791871719,11.37361907
1.791871719,15.42501754
1.791871719,9.903418485
1.791871719,10.81984735
1.791871719,7.244162961
1.791871719,8.699626998
1.791871719,15.89497516
1.791871719,8.294141763
1.791871719,9.210340372
1.791871719,10.0431854
1.791871719,14.55740348
1.791871719,11.51292546
1.791871719,11.17053106
1.791871719,8.779526701
1.791871719,11.8129523
1.791871719,11.8845627
1.791871719,10.40008609
1.791871719,9.998745508
1.791871719,11.51292546
1.791871719,15.20189704
1.791871719,12.58454857
1.791871719,8.327759506
1.791871719,12.38836832
1.791871719,13.30479718
1.791871719,14.22099579
1.791871719,7.549716003
1.791871719,8.056975499
1.791871719,10.89905628
1.791871719,14.40336053
1.791871719,9.735099515
1.791871719,10.20367558
1.791871719,14.50858867
1.791871719,12.61148881
1.791871719,7.4265277
1.791871719,7.600833392
1.791871719,8.070791009
1.791871719,11.51292546
1.791871719,8.987219877
1.791871719,14.73170917
1.791871719,12.11182785
1.791871719,7.600833392
1.791871719,9.210340372
1.791871719,12.36741479
1.791871719,12.24998295
1.791871719,13.81551056
1.791871719,11.35036296
1.791871719,12.50626067
1.791871719,12.89931195
1.791871719,11.51292546
1.791871719,11.7519338
1.791871719,14.69095341
1.791871719,11.51292546
1.791871719,12.5244511
1.791871719,12.20600358
1.791871719,10.49126846
1.791871719,13.19335207
1.791871719,11.8845627
1.791871719,11.40746707
1.945914662,11.20506984
1.945914662,3.912092073
1.945914662,9.775625012
1.945914662,10.20367558
1.945914662,12.42912407
1.945914662,11.6952902
1.945914662,13.12243245
1.945914662,3.912092073
1.945914662,10.81984735
1.945914662,11.51292546
1.945914662,12.89931195
1.945914662,9.903418485
1.945914662,8.699626998
1.945914662,10.88754335
1.945914662,11.04296785
1.945914662,14.84522661
1.945914662,12.20600358
1.945914662,15.42501754
1.945914662,10.81984735
1.945914662,9.392705111
1.945914662,13.21775947
1.945914662,15.20189704
1.945914662,6.19855907
1.945914662,10.30890372
1.945914662,14.28546818
1.945914662,11.98288308
1.945914662,14.22099579
1.945914662,5.153185438
1.945914662,11.51292546
1.945914662,13.65294805
1.945914662,11.9184107
1.945914662,11.96745576
1.945914662,16.57561931
1.945914662,13.22673955
1.945914662,7.600833392
1.945914662,12.20600358
1.945914662,12.08396657
1.945914662,6.907755279
1.945914662,6.907755279
1.945914662,7.600833392
1.945914662,11.54239855
1.945914662,11.95755465
1.945914662,11.51292546
1.945914662,14.077775
1.945914662,9.903418485
1.945914662,13.04115119
1.945914662,11.37361907
1.945914662,14.28546818
1.945914662,14.50858867
1.945914662,12.10077544
1.945914662,11.60825249
1.945914662,9.740855977
1.945914662,10.24005643
1.945914662,7.600833392
1.945914662,15.2265347
1.945914662,9.210340372
1.945914662,10.43416435
1.945914662,14.73170917
1.945914662,13.27071892
2.079464598,8.699626998
2.079464598,11.17053106
2.079464598,11.22533259
2.079464598,4.605170186
2.079464598,7.312549738
2.079464598,6.907755279
2.079464598,10.43416435
2.079464598,11.9117332
2.079464598,9.903418485
2.079464598,8.433908679
2.079464598,6.469343077
2.079464598,10.30890372
2.079464598,14.73170917
2.079464598,7.996647769
2.079464598,10.81984735
2.079464598,14.16297065
2.079464598,11.15625503
2.079464598,9.68029799
2.079464598,12.70382247
2.079464598,9.024061238
2.079464598,7.600833392
2.079464598,15.7176761
2.079464598,9.752599161
2.079464598,10.34183069
2.079464598,12.20600358
2.079464598,11.22533259
2.079464598,7.600833392
2.079464598,8.006318627
2.079464598,10.8334326
2.079464598,12.5244511
2.079464598,9.544905986
2.079464598,9.852301096
2.079464598,7.600833392
2.079464598,15.06834711
2.079464598,13.81551056
2.079464598,13.10631435
2.079464598,9.210340372
2.079464598,11.51292546
2.079464598,13.73745292
2.197126696,8.039245594
2.197126696,11.51292546
2.197126696,14.15191824
2.197126696,3.912092073
2.197126696,6.226650608
2.197126696,9.615825607
2.197126696,8.517262259
2.197126696,13.59239006
2.197126696,6.030700617
2.197126696,9.472604814
2.197126696,9.903418485
2.197126696,14.69095341
2.197126696,10.59672686
2.197126696,10.66004795
2.197126696,14.22099579
2.197126696,12.61148881
2.197126696,7.904774624
2.197126696,13.21775947
2.197126696,12.42912407
2.197126696,13.81551056
2.197126696,8.313943995
2.197126696,14.077775
2.197126696,16.34121615
2.197126696,13.30479718
2.197126696,13.36604595
2.197126696,9.903418485
2.197126696,14.34602616
2.197126696,13.12243245
2.197126696,9.158992724
2.197126696,11.9184107
2.197126696,8.853669941
2.197126696,15.06834711
2.197126696,15.34166396
2.197126696,12.25481838
2.197126696,9.561024082
2.197126696,13.03907886
2.197126696,9.305667395
2.197126696,14.45747128
2.197126696,12.42912407
2.197126696,13.03032904
2.197126696,14.8802259
2.197126696,11.51292546
2.197126696,13.34555294
2.197126696,7.600833392
2.197126696,4.736187278
2.197126696,7.003082302
2.197126696,13.1537476
2.197126696,9.210340372
2.197126696,14.50858867
2.197126696,13.91083758
2.197126696,11.74410501
2.197126696,8.999653836
2.197126696,12.55323341
2.197126696,11.01856045
2.197126696,11.17053106
2.197126696,14.91407391
2.197126696,8.89557699
2.197126696,12.28314018
2.197126696,8.131579256
2.197126696,7.244162961
2.197126696,12.9478965
2.197126696,14.64835559
2.197126696,12.01972444
2.197126696,8.567458614
2.197126696,13.9978753
2.302585093,9.494709631
2.302585093,10.14127552
2.302585093,12.39251297
2.302585093,11.18434657
2.302585093,14.60391569
2.302585093,11.51292546
2.302585093,13.81551056
2.302585093,7.696160415
2.302585093,13.45884013
2.302585093,8.621108847
2.302585093,16.58805327
2.302585093,13.65294805
2.302585093,9.903418485
2.302585093,16.58805327
2.302585093,13.9978753
2.302585093,10.34183069
2.302585093,14.73170917
2.302585093,2.197126696
2.302585093,10.24005643
2.302585093,3.688971577
2.302585093,8.315786063
2.302585093,10.0431854
2.302585093,9.903418485
2.302585093,12.20600358
2.302585093,8.674298562
2.302585093,13.56568008
2.302585093,13.20854913
2.302585093,9.740855977
2.302585093,12.88664773
2.302585093,7.937471333
2.302585093,7.600833392
2.302585093,13.25506135
2.302585093,12.47609681
2.302585093,12.20600358
2.302585093,9.305667395
2.302585093,13.42245928
2.302585093,12.20600358
2.302585093,13.30479718
2.302585093,9.210340372
2.302585093,11.51292546
2.302585093,13.9978753
2.302585093,9.210340372
2.302585093,7.600833392
2.302585093,11.44039403
2.302585093,14.16619427
2.302585093,13.19933879
2.302585093,10.81984735
2.302585093,8.517262259
2.302585093,9.305667395
2.302585093,11.51292546
2.397912116,6.907755279
2.397912116,8.922747494
2.397912116,9.472604814
2.397912116,6.173691151
2.397912116,11.14819599
2.397912116,12.57764081
2.397912116,10.08578322
2.397912116,10.40423074
2.397912116,5.971293922
2.397912116,10.98632425
2.397912116,10.56103679
2.397912116,14.40336053
2.397912116,7.566755132
2.397912116,13.12243245
2.397912116,12.59813382
2.397912116,13.30963261
2.397912116,8.517262259
2.397912116,14.53345659
2.397912116,9.300371449
2.397912116,13.81551056
2.397912116,15.52034456
2.397912116,10.16591319
2.397912116,10.16591319
2.397912116,7.832012935
2.397912116,5.560743
2.397912116,8.853669941
2.397912116,7.141928183
2.397912116,9.210340372
2.397912116,14.97854629
2.397912116,10.98540322
2.397912116,10.81984735
2.397912116,11.58983181
2.397912116,6.214677166
2.397912116,14.22099579
2.397912116,12.61148881
2.397912116,4.077647941
2.397912116,4.595038812
2.397912116,7.600833392
2.397912116,12.724776
2.397912116,7.600833392
2.397912116,13.22673955
2.397912116,11.67848133
2.397912116,10.49126846
2.397912116,14.077775
2.397912116,7.600833392
2.397912116,11.45098593
2.397912116,8.411803862
2.397912116,13.0155925
2.397912116,7.600833392
2.397912116,9.457177494
2.397912116,9.903418485
2.397912116,10.81984735
2.397912116,5.056246606
2.397912116,13.21775947
2.397912116,13.81551056
2.397912116,7.600833392
2.397912116,11.65269238
2.397912116,12.6759612
2.397912116,8.537064491
2.397912116,12.53527325
2.484949832,7.090810794
2.484949832,14.22099579
2.484949832,6.907755279
2.484949832,13.12243245
2.484949832,6.214677166
2.484949832,10.59672686
2.484949832,11.51292546
2.484949832,6.214677166
2.484949832,14.28546818
2.484949832,11.46157782
2.484949832,9.998745508
2.484949832,12.76576201
2.484949832,12.10077544
2.484949832,11.10030222
2.484949832,13.62186315
2.484949832,9.210340372
2.484949832,13.81551056
2.484949832,10.67478449
2.484949832,15.17656861
2.484949832,9.274812754
2.484949832,12.61148881
2.484949832,11.79821576
2.484949832,11.33861977
2.484949832,13.00592164
2.484949832,12.71579592
2.484949832,11.58983181
2.484949832,11.94466017
2.484949832,7.600833392
2.484949832,7.600833392
2.484949832,10.43416435
2.484949832,11.51292546
2.484949832,13.01029655
2.484949832,13.55163431
2.484949832,7.313240514
2.484949832,7.600833392
2.484949832,14.80884577
2.484949832,7.600833392
2.484949832,10.51866922
2.484949832,10.93313454
2.484949832,7.823953887
2.484949832,3.58351318
2.484949832,13.91083758
2.484949832,12.62806743
2.484949832,13.9978753
2.564849535,10.0431854
2.564849535,8.188683366
2.564849535,13.36926957
2.564849535,7.377712897
2.564849535,7.805993724
2.564849535,9.173729269
2.564849535,14.55740348
2.564849535,9.210340372
2.564849535,9.210340372
2.564849535,13.9978753
2.564849535,10.16591319
2.564849535,11.9184107
2.564849535,12.59467994
2.564849535,14.41441294
2.564849535,12.20600358
2.564849535,8.039245594
2.564849535,12.42912407
2.564849535,11.51292546
2.564849535,12.04344107
2.564849535,16.11809565
2.564849535,11.8845627
2.564849535,12.1281762
2.564849535,7.600833392
2.564849535,11.9184107
2.564849535,14.077775
2.638992775,13.81551056
2.638992775,11.8129523
2.638992775,7.783198131
2.638992775,12.53343118
2.638992775,12.20600358
2.638992775,5.472323732
2.638992775,14.36352581
2.638992775,8.853669941
2.638992775,14.50858867
2.638992775,9.68029799
2.638992775,12.07245364
2.638992775,14.45747128
2.638992775,7.968325973
2.638992775,10.69205388
2.638992775,6.214677166
2.638992775,13.12243245
2.638992775,7.600833392
2.638992775,7.600833392
2.638992775,13.12243245
2.638992775,7.600833392
2.638992775,13.62071186
2.638992775,10.66902803
2.638992775,7.600833392
2.638992775,13.9978753
2.638992775,10.12653898
2.638992775,11.51292546
2.638992775,7.170019721
2.638992775,12.61148881
2.638992775,13.08973574
2.638992775,11.89814795
2.638992775,13.25344954
2.638992775,10.27505572
2.638992775,13.81551056
2.638992775,12.73674944
2.638992775,8.854360717
2.638992775,10.12653898
2.638992775,11.40746707
2.708070328,9.392705111
2.708070328,8.517262259
2.708070328,10.30890372
2.708070328,8.517262259
2.708070328,6.907755279
2.708070328,7.696160415
2.708070328,7.446560191
2.708070328,5.598505395
2.708070328,10.54537921
2.708070328,13.29627762
2.708070328,14.31632282
2.708070328,3.912092073
2.708070328,9.210340372
2.708070328,8.517262259
2.708070328,11.09730886
2.708070328,8.748672061
2.708070328,11.9184107
2.708070328,13.52791768
2.708070328,13.30479718
2.708070328,7.600833392
2.708070328,6.907755279
2.708070328,12.82125431
2.708070328,12.63129104
2.708070328,11.51292546
2.708070328,13.62738936
2.708070328,12.53181937
2.708070328,12.83990525
2.708070328,11.51292546
2.708070328,12.20600358
2.708070328,12.61148881
2.708070328,11.51292546
2.708070328,9.210340372
